method,n,d,instance_id,LB,UB,Cuts,TotalTime,Gap%,Cost,FirstStageTime,SecondStageTime
Matheuristic,500,0.2,"RNDN500D0.2R1e-05P(75, 175)I0",,,,33.56734895706177,,1431184.0,4.917401075363159,28.64994788169861
ILP,500,0.2,"RNDN500D0.2R1e-05P(75, 175)I1",1382761.0,1382761.0,1.0,8.357648134231567,0.0,,,
MILP,500,0.2,"RNDN500D0.2R1e-05P(75, 175)I1",1382761.0,1382761.0,1.0,5.242465019226074,0.0,,,
Matheuristic,500,0.2,"RNDN500D0.2R1e-05P(75, 175)I1",,,,32.314172983169556,,1438475.0,4.561208963394165,27.75296401977539
ILP,500,0.2,"RNDN500D0.2R1e-05P(75, 175)I2",1373897.0,1373934.0,9.0,38.833651065826416,0.0026929968979587,,,
MILP,500,0.2,"RNDN500D0.2R1e-05P(75, 175)I2",1373892.7,1373989.0,4.0,12.524643182754517,0.0070087897355835,,,
Matheuristic,500,0.2,"RNDN500D0.2R1e-05P(75, 175)I2",,,,27.246511936187744,,1430915.0,4.706150770187378,22.54036116600037
ILP,500,0.2,"RNDN500D0.2R1e-05P(100, 200)I0",1659210.0,1659210.0,1.0,42.079339027404785,0.0,,,
MILP,500,0.2,"RNDN500D0.2R1e-05P(100, 200)I0",1659210.0,1659210.0,1.0,38.94569897651672,0.0,,,
Matheuristic,500,0.2,"RNDN500D0.2R1e-05P(100, 200)I0",,,,52.31205606460571,,1724488.0,4.48323917388916,47.82881689071655
ILP,500,0.2,"RNDN500D0.2R1e-05P(100, 200)I1",1648408.25,1648505.0,10.0,410.6796269416809,0.0058689539916469,,,
MILP,500,0.2,"RNDN500D0.2R1e-05P(100, 200)I1",1648408.0,1648497.0,4.0,68.12397980690002,0.0053988572620999,,,
Matheuristic,500,0.2,"RNDN500D0.2R1e-05P(100, 200)I1",,,,20.780420064926147,,1714971.0,5.395298957824707,15.38512110710144
ILP,500,0.2,"RNDN500D0.2R1e-05P(100, 200)I2",1661530.706185567,1661555.0,6.0,198.1833119392395,0.0014621131670657,,,
MILP,500,0.2,"RNDN500D0.2R1e-05P(100, 200)I2",1661502.46728772,1661615.0,6.0,360.99060893058777,0.0067724901544612,,,
Matheuristic,500,0.2,"RNDN500D0.2R1e-05P(100, 200)I2",,,,54.87710881233215,,1724328.0,8.791122198104858,46.085986614227295
ILP,500,0.2,"RNDN500D0.2R2e-05P(25, 125)I0",1708847.0,1708862.0,9.0,295.0536639690399,0.0008777771405765,,,
MILP,500,0.2,"RNDN500D0.2R2e-05P(25, 125)I0",1708828.9,1708865.0,10.0,58.40456700325012,0.0021125132763613,,,
Matheuristic,500,0.2,"RNDN500D0.2R2e-05P(25, 125)I0",,,,35.3521511554718,,1721209.0,8.57066822052002,26.781482934951782
ILP,500,0.2,"RNDN500D0.2R2e-05P(25, 125)I1",1721208.125,1721359.0,3.0,32.727160930633545,0.0087648770535373,,,
MILP,500,0.2,"RNDN500D0.2R2e-05P(25, 125)I1",1721207.8125,1721297.0,3.0,69.94048309326172,0.0051814126208318,,,
Matheuristic,500,0.2,"RNDN500D0.2R2e-05P(25, 125)I1",,,,62.74271297454834,,1734155.0,5.8374011516571045,56.905311822891235
ILP,500,0.2,"RNDN500D0.2R2e-05P(25, 125)I2",1716259.5161290322,1716425.0,3.0,74.92944192886353,0.009641194399275,,,
MILP,500,0.2,"RNDN500D0.2R2e-05P(25, 125)I2",1716259.5161290325,1716325.0,7.0,110.2042682170868,0.003815353791824,,,
Matheuristic,500,0.2,"RNDN500D0.2R2e-05P(25, 125)I2",,,,30.7329158782959,,1730949.0,5.908046007156372,24.824869871139526
ILP,500,0.2,"RNDN500D0.2R2e-05P(50, 150)I0",2287109.0000000005,2287267.0,3.0,43.289546966552734,0.006907807440038,,,
MILP,500,0.2,"RNDN500D0.2R2e-05P(50, 150)I0",2287108.6666666665,2287326.0,5.0,88.99305891990662,0.0095016334940226,,,
Matheuristic,500,0.2,"RNDN500D0.2R2e-05P(50, 150)I0",,,,12.879541873931885,,2298178.0,8.455624103546143,4.423917770385742
ILP,500,0.2,"RNDN500D0.2R2e-05P(50, 150)I1",2284621.1124999947,2284781.0,3.0,46.40839886665344,0.0069979354697587,,,
MILP,500,0.2,"RNDN500D0.2R2e-05P(50, 150)I1",2284622.034090909,2284738.0,8.0,149.87075090408325,0.0050756764710362,,,
Matheuristic,500,0.2,"RNDN500D0.2R2e-05P(50, 150)I1",,,,27.949953079223633,,2296496.0,9.959711074829102,17.99024200439453
ILP,500,0.2,"RNDN500D0.2R2e-05P(50, 150)I2",2277129.9687500014,2277259.0,3.0,48.03390908241272,0.0056660770689062,,,
MILP,500,0.2,"RNDN500D0.2R2e-05P(50, 150)I2",2277129.7010309277,2277334.0,16.0,563.0233409404755,0.0089709708401266,,,
Matheuristic,500,0.2,"RNDN500D0.2R2e-05P(50, 150)I2",,,,15.004868984222412,,2290902.0,11.1058509349823,3.899018049240112
ILP,500,0.2,"RNDN500D0.2R2e-05P(75, 175)I0",2865343.4259259286,2865463.0,8.0,269.162978887558,0.0041729407802985,,,
MILP,500,0.2,"RNDN500D0.2R2e-05P(75, 175)I0",2865343.382352941,2865490.0,6.0,113.83231687545776,0.0051166692977046,,,
Matheuristic,500,0.2,"RNDN500D0.2R2e-05P(75, 175)I0",,,,26.05687165260315,,2874317.0,6.719928741455078,19.33694291114807
ILP,500,0.2,"RNDN500D0.2R2e-05P(75, 175)I1",2859893.0,2860072.0,6.0,182.49889612197876,0.0062585836999907,,,
MILP,500,0.2,"RNDN500D0.2R2e-05P(75, 175)I1",2859892.5,2860138.0,3.0,56.67305612564087,0.0085835019149425,,,
Matheuristic,500,0.2,"RNDN500D0.2R2e-05P(75, 175)I1",,,,8.642852067947388,,2871074.0,6.3709330558776855,2.271919012069702
ILP,500,0.2,"RNDN500D0.2R2e-05P(75, 175)I2",2859953.6081632646,2860224.0,5.0,44.10922884941101,0.009453519610192,,,
MILP,500,0.2,"RNDN500D0.2R2e-05P(75, 175)I2",2859953.5420168065,2860025.0,5.0,129.6526598930359,0.0024985090407759,,,
Matheuristic,500,0.2,"RNDN500D0.2R2e-05P(75, 175)I2",,,,28.070890188217163,,2868805.0,10.590723991394045,17.48016619682312
ILP,500,0.2,"RNDN500D0.2R2e-05P(100, 200)I0",3438588.307262568,3438827.0,3.0,118.10702204704285,0.0069411092047432,,,
MILP,500,0.2,"RNDN500D0.2R2e-05P(100, 200)I0",3438588.2444444443,3438676.0,4.0,53.01992702484131,0.0025520158210802,,,
Matheuristic,500,0.2,"RNDN500D0.2R2e-05P(100, 200)I0",,,,11.674948930740356,,3450798.0,6.654321908950806,5.020627021789551
ILP,500,0.2,"RNDN500D0.2R2e-05P(100, 200)I1",3438395.346153845,3438470.0,3.0,36.555721044540405,0.0021711355967892,,,
MILP,500,0.2,"RNDN500D0.2R2e-05P(100, 200)I1",3438395.0833333335,3438592.0,9.0,147.77765798568726,0.0057266656429873,,,
Matheuristic,500,0.2,"RNDN500D0.2R2e-05P(100, 200)I1",,,,22.076804161071777,,3449379.0,10.936240196228027,11.14056396484375
ILP,500,0.2,"RNDN500D0.2R2e-05P(100, 200)I2",3436735.789473679,3436814.0,3.0,158.9477181434631,0.0022756694520297,,,
MILP,500,0.2,"RNDN500D0.2R2e-05P(100, 200)I2",3436735.395833333,3436866.0,8.0,209.01766085624695,0.0038000948150721,,,
Matheuristic,500,0.2,"RNDN500D0.2R2e-05P(100, 200)I2",,,,24.76321911811829,,3448856.0,12.547492027282717,12.215727090835571
ILP,500,0.2,"RNDN500D0.2R3e-05P(25, 125)I0",2596756.0,2596782.0,12.0,166.34970808029175,0.0010012392260882,,,
MILP,500,0.2,"RNDN500D0.2R3e-05P(25, 125)I0",2596727.0,2596854.0,11.0,199.44970297813416,0.00489053292946,,,
Matheuristic,500,0.2,"RNDN500D0.2R3e-05P(25, 125)I0",,,,50.67848801612854,,2578877.0,12.50045895576477,38.17802906036377
ILP,500,0.2,"RNDN500D0.2R3e-05P(25, 125)I1",2600271.666666667,2600323.0,5.0,150.55301594734192,0.0019741137286799,,,
MILP,500,0.2,"RNDN500D0.2R3e-05P(25, 125)I1",2600271.1666666665,2600463.0,2.0,87.15932297706604,0.0073768914740755,,,
Matheuristic,500,0.2,"RNDN500D0.2R3e-05P(25, 125)I1",,,,71.17643189430237,,2584039.0,10.54702377319336,60.62940812110901
ILP,500,0.2,"RNDN500D0.2R3e-05P(25, 125)I2",2607112.6249999944,2607324.0,3.0,52.97035908699035,0.0081069709788882,,,
MILP,500,0.2,"RNDN500D0.2R3e-05P(25, 125)I2",2607112.37704918,2607321.0,9.0,245.50025296211243,0.0080014294680166,,,
Matheuristic,500,0.2,"RNDN500D0.2R3e-05P(25, 125)I2",,,,15.427325963974,,2587316.0,13.565851926803589,1.8614740371704104
ILP,500,0.2,"RNDN500D0.2R3e-05P(50, 150)I0",3473941.0000000014,3474147.0,5.0,226.03831505775452,0.0059295130574095,,,
MILP,500,0.2,"RNDN500D0.2R3e-05P(50, 150)I0",3473941.0,3474083.0,9.0,78.16722202301025,0.0040874095408774,,,
Matheuristic,500,0.2,"RNDN500D0.2R3e-05P(50, 150)I0",,,,23.289204835891724,,3443560.0,9.697386026382446,13.591818809509276
ILP,500,0.2,"RNDN500D0.2R3e-05P(50, 150)I1",3479423.2857142827,3479595.0,3.0,26.95623803138733,0.0049348928745255,,,
MILP,500,0.2,"RNDN500D0.2R3e-05P(50, 150)I1",3479423.2142857146,3479595.0,3.0,115.2223780155182,0.0049369456584875,,,
Matheuristic,500,0.2,"RNDN500D0.2R3e-05P(50, 150)I1",,,,19.04398226737976,,3450443.0,8.18273115158081,10.86125111579895
ILP,500,0.2,"RNDN500D0.2R3e-05P(50, 150)I2",3475327.0,3475361.0,9.0,128.61857795715332,0.0009783156339729,,,
MILP,500,0.2,"RNDN500D0.2R3e-05P(50, 150)I2",3475284.375,3475430.0,7.0,134.22443294525146,0.0041901289912327,,,
Matheuristic,500,0.2,"RNDN500D0.2R3e-05P(50, 150)I2",,,,16.5071439743042,,3445680.0,10.878226041793823,5.628917932510376
ILP,500,0.2,"RNDN500D0.2R3e-05P(75, 175)I0",4349351.0,4349431.0,5.0,102.49209594726562,0.0018393210514202,,,
MILP,500,0.2,"RNDN500D0.2R3e-05P(75, 175)I0",4349350.5,4349495.0,5.0,246.541002035141,0.0033222247640243,,,
Matheuristic,500,0.2,"RNDN500D0.2R3e-05P(75, 175)I0",,,,41.22925019264221,,4304892.0,8.610543251037598,32.618706941604614
ILP,500,0.2,"RNDN500D0.2R3e-05P(75, 175)I1",4345638.374999996,4345662.0,4.0,113.06477308273315,0.0005436455942437,,,
MILP,500,0.2,"RNDN500D0.2R3e-05P(75, 175)I1",4345638.25,4345837.0,3.0,22.515463829040527,0.0045733422583497,,,
Matheuristic,500,0.2,"RNDN500D0.2R3e-05P(75, 175)I1",,,,20.15934419631958,,4304728.0,8.376949071884155,11.782395124435425
ILP,500,0.2,"RNDN500D0.2R3e-05P(75, 175)I2",4345170.916666672,4345293.0,3.0,32.76819586753845,0.0028095535405406,,,
MILP,500,0.2,"RNDN500D0.2R3e-05P(75, 175)I2",4345170.709459459,4345589.0,9.0,43.04251003265381,0.0096256351104669,,,
Matheuristic,500,0.2,"RNDN500D0.2R3e-05P(75, 175)I2",,,,36.81949305534363,,4301343.0,13.31753706932068,23.50195598602295
ILP,500,0.2,"RNDN500D0.2R3e-05P(100, 200)I0",5230429.4999999935,5230746.0,1.0,27.593764066696167,0.0060507621667448,,,
MILP,500,0.2,"RNDN500D0.2R3e-05P(100, 200)I0",5230429.5,5230848.0,7.0,223.865825176239,0.008000614814271,,,
Matheuristic,500,0.2,"RNDN500D0.2R3e-05P(100, 200)I0",,,,12.606881380081177,,5177692.0,8.261113166809082,4.345768213272095
ILP,500,0.2,"RNDN500D0.2R3e-05P(100, 200)I1",5226593.863636365,5226661.0,6.0,86.6062421798706,0.0012844981458495,,,
MILP,500,0.2,"RNDN500D0.2R3e-05P(100, 200)I1",5226593.75862069,5226723.0,2.0,36.69577693939209,0.0024727038205463,,,
Matheuristic,500,0.2,"RNDN500D0.2R3e-05P(100, 200)I1",,,,30.16482090950012,,5174029.0,8.468796968460083,21.69602394104004
ILP,500,0.2,"RNDN500D0.2R3e-05P(100, 200)I2",5231125.999999999,5231306.0,4.0,45.20884299278259,0.0034408233814066,,,
MILP,500,0.2,"RNDN500D0.2R3e-05P(100, 200)I2",5231125.857142857,5231206.0,6.0,187.73958086967468,0.0015320149338933,,,
Matheuristic,500,0.2,"RNDN500D0.2R3e-05P(100, 200)I2",,,,33.45215106010437,,5177352.0,9.168617010116575,24.283534049987793
ILP,500,0.3,"RNDN500D0.3R1e-05P(25, 125)I0",1956852.0000000005,1956956.0,1.0,12.458157062530518,0.0053143760002541,,,
MILP,500,0.3,"RNDN500D0.3R1e-05P(25, 125)I0",1956852.0,1956864.0,3.0,81.5227119922638,0.0006132260596546,,,
Matheuristic,500,0.3,"RNDN500D0.3R1e-05P(25, 125)I0",,,,38.504539012908936,,2004442.0,8.619262933731079,29.885276079177856
ILP,500,0.3,"RNDN500D0.3R1e-05P(25, 125)I1",1954780.0,1954780.0,1.0,32.318856954574585,0.0,,,
MILP,500,0.3,"RNDN500D0.3R1e-05P(25, 125)I1",1954780.0,1954780.0,1.0,25.711607933044434,0.0,,,
Matheuristic,500,0.3,"RNDN500D0.3R1e-05P(25, 125)I1",,,,14.13936996459961,,2000941.0,9.096603870391846,5.042766094207764
ILP,500,0.3,"RNDN500D0.3R1e-05P(25, 125)I2",1954670.0,1954670.0,1.0,27.173974990844727,0.0,,,
MILP,500,0.3,"RNDN500D0.3R1e-05P(25, 125)I2",1954670.0,1954670.0,1.0,20.920936822891235,0.0,,,
Matheuristic,500,0.3,"RNDN500D0.3R1e-05P(25, 125)I2",,,,35.82846522331238,,2001363.0,7.757984161376953,28.070481061935425
ILP,500,0.3,"RNDN500D0.3R1e-05P(50, 150)I0",2612032.0,2612032.0,1.0,12.585892915725708,0.0,,,
MILP,500,0.3,"RNDN500D0.3R1e-05P(50, 150)I0",2612032.0,2612032.0,1.0,5.877708911895752,0.0,,,
Matheuristic,500,0.3,"RNDN500D0.3R1e-05P(50, 150)I0",,,,17.41742515563965,,2669078.0,9.238028049468994,8.179397106170654
ILP,500,0.3,"RNDN500D0.3R1e-05P(50, 150)I1",2607704.2499999977,2607727.0,3.0,94.98327612876892,0.000872407272783,,,
MILP,500,0.3,"RNDN500D0.3R1e-05P(50, 150)I1",2607704.210526316,2607898.0,3.0,22.28662085533142,0.0074308686031447,,,
Matheuristic,500,0.3,"RNDN500D0.3R1e-05P(50, 150)I1",,,,37.38210105895996,,2666699.0,10.857805013656616,26.524296045303345
ILP,500,0.3,"RNDN500D0.3R1e-05P(50, 150)I2",2621537.0,2621673.0,7.0,201.2551670074463,0.0051875272011421,,,
MILP,500,0.3,"RNDN500D0.3R1e-05P(50, 150)I2",2621537.0,2621554.0,3.0,137.68377995491028,0.0006484703347709,,,
Matheuristic,500,0.3,"RNDN500D0.3R1e-05P(50, 150)I2",,,,76.26587677001953,,2678099.0,8.324352741241455,67.94152402877808
ILP,500,0.3,"RNDN500D0.3R1e-05P(75, 175)I0",3264028.5,3264227.0,5.0,71.90085816383362,0.0060810721803354,,,
MILP,500,0.3,"RNDN500D0.3R1e-05P(75, 175)I0",3264024.0,3264282.0,3.0,157.20710587501526,0.0079037289057746,,,
Matheuristic,500,0.3,"RNDN500D0.3R1e-05P(75, 175)I0",,,,31.27304697036743,,3333423.0,8.252317905426025,23.020729064941406
ILP,500,0.3,"RNDN500D0.3R1e-05P(75, 175)I1",3271909.107142856,3272122.0,1.0,108.7428948879242,0.0065062628210109,,,
MILP,500,0.3,"RNDN500D0.3R1e-05P(75, 175)I1",3271909.1071428573,3271923.0,4.0,134.33395886421204,0.0004246083157434,,,
Matheuristic,500,0.3,"RNDN500D0.3R1e-05P(75, 175)I1",,,,38.00319194793701,,3339036.0,8.693109035491943,29.31008291244507
ILP,500,0.3,"RNDN500D0.3R1e-05P(75, 175)I2",3275031.0,3275170.0,5.0,291.7368760108948,0.0042440545070942,,,
MILP,500,0.3,"RNDN500D0.3R1e-05P(75, 175)I2",3275030.75,3275333.0,4.0,194.12438797950745,0.0092280693291338,,,
Matheuristic,500,0.3,"RNDN500D0.3R1e-05P(75, 175)I2",,,,14.167062044143677,,3343843.0,9.524953126907349,4.642108917236328
ILP,500,0.3,"RNDN500D0.3R1e-05P(100, 200)I0",3922274.5,3922346.0,11.0,542.0331120491028,0.0018228886487831,,,
MILP,500,0.3,"RNDN500D0.3R1e-05P(100, 200)I0",3922274.0,3922385.0,4.0,31.272080183029175,0.0028299108833018,,,
Matheuristic,500,0.3,"RNDN500D0.3R1e-05P(100, 200)I0",,,,58.342604875564575,,4001579.0,8.91147780418396,49.431127071380615
ILP,500,0.3,"RNDN500D0.3R1e-05P(100, 200)I1",3926147.873015872,3926328.0,3.0,71.57007503509521,0.0045876703150695,,,
MILP,500,0.3,"RNDN500D0.3R1e-05P(100, 200)I1",3926147.828282828,3926393.0,15.0,264.32872700691223,0.0062441970829721,,,
Matheuristic,500,0.3,"RNDN500D0.3R1e-05P(100, 200)I1",,,,51.70720887184143,,4006360.0,14.07221293449402,37.63499593734741
ILP,500,0.3,"RNDN500D0.3R1e-05P(100, 200)I2",3933663.250000003,3933681.0,4.0,77.17657709121704,0.0004512313021113,,,
MILP,500,0.3,"RNDN500D0.3R1e-05P(100, 200)I2",3933662.8181818184,3933815.0,4.0,11.414283990859984,0.0038685555416726,,,
Matheuristic,500,0.3,"RNDN500D0.3R1e-05P(100, 200)I2",,,,17.17796277999878,,4014880.0,8.830659866333008,8.347302913665771
ILP,500,0.3,"RNDN500D0.3R2e-05P(25, 125)I0",3982902.0,3982902.0,1.0,35.753780126571655,0.0,,,
MILP,500,0.3,"RNDN500D0.3R2e-05P(25, 125)I0",3982902.0,3982902.0,1.0,22.563318967819217,0.0,,,
Matheuristic,500,0.3,"RNDN500D0.3R2e-05P(25, 125)I0",,,,25.012760877609253,,3997580.0,12.317499160766602,12.695261716842651
ILP,500,0.3,"RNDN500D0.3R2e-05P(25, 125)I1",3984796.0,3984796.0,1.0,25.897345781326297,0.0,,,
MILP,500,0.3,"RNDN500D0.3R2e-05P(25, 125)I1",3984796.0,3984796.0,1.0,11.12186312675476,0.0,,,
Matheuristic,500,0.3,"RNDN500D0.3R2e-05P(25, 125)I1",,,,45.01000714302063,,4001430.0,11.81203317642212,33.19797396659851
ILP,500,0.3,"RNDN500D0.3R2e-05P(25, 125)I2",3990834.0,3990834.0,1.0,34.443723917007446,0.0,,,
MILP,500,0.3,"RNDN500D0.3R2e-05P(25, 125)I2",3990834.0,3990834.0,1.0,20.74935293197632,0.0,,,
Matheuristic,500,0.3,"RNDN500D0.3R2e-05P(25, 125)I2",,,,33.10480093955994,,4006379.0,11.560492992401125,21.544307947158813
ILP,500,0.3,"RNDN500D0.3R2e-05P(50, 150)I0",5327566.0,5327566.0,1.0,98.67758703231812,0.0,,,
MILP,500,0.3,"RNDN500D0.3R2e-05P(50, 150)I0",5327566.0,5327566.0,1.0,84.9590539932251,0.0,,,
Matheuristic,500,0.3,"RNDN500D0.3R2e-05P(50, 150)I0",,,,89.0087730884552,,5343528.0,15.928702116012571,73.08007097244263
ILP,500,0.3,"RNDN500D0.3R2e-05P(50, 150)I1",5325070.0,5325281.0,5.0,199.82493686676025,0.0039622322277453,,,
MILP,500,0.3,"RNDN500D0.3R2e-05P(50, 150)I1",5325069.75,5325180.0,5.0,160.1041760444641,0.002070352551463,,,
Matheuristic,500,0.3,"RNDN500D0.3R2e-05P(50, 150)I1",,,,73.53130912780762,,5339365.0,14.976351976394652,58.55495715141296
ILP,500,0.3,"RNDN500D0.3R2e-05P(50, 150)I2",5328969.931034483,5329392.0,3.0,103.12910604476927,0.0079196457216317,,,
MILP,500,0.3,"RNDN500D0.3R2e-05P(50, 150)I2",5328969.75,5328997.0,3.0,46.77195715904236,0.0005113532621617,,,
Matheuristic,500,0.3,"RNDN500D0.3R2e-05P(50, 150)I2",,,,46.21785593032837,,5343320.0,13.029966115951538,33.18788981437683
ILP,500,0.3,"RNDN500D0.3R2e-05P(75, 175)I0",6659588.333333331,6659701.0,1.0,24.297264099121097,0.0016917676434548,,,
MILP,500,0.3,"RNDN500D0.3R2e-05P(75, 175)I0",6659588.333333333,6659593.0,3.0,115.4634039402008,7.007435239626667e-05,,,
Matheuristic,500,0.3,"RNDN500D0.3R2e-05P(75, 175)I0",,,,45.34411597251892,,6675300.0,12.125159978866575,33.218955993652344
ILP,500,0.3,"RNDN500D0.3R2e-05P(75, 175)I1",6652213.458333334,6652525.0,5.0,125.75322103500366,0.0046830589387645,,,
MILP,500,0.3,"RNDN500D0.3R2e-05P(75, 175)I1",6652213.166666667,6652688.0,7.0,389.4637670516968,0.0071374658383652,,,
Matheuristic,500,0.3,"RNDN500D0.3R2e-05P(75, 175)I1",,,,24.90225625038147,,6664763.0,16.14137601852417,8.7608802318573
ILP,500,0.3,"RNDN500D0.3R2e-05P(75, 175)I2",6671445.0,6671445.0,1.0,28.10713291168213,0.0,,,
MILP,500,0.3,"RNDN500D0.3R2e-05P(75, 175)I2",6671445.0,6671445.0,1.0,13.415112018585203,0.0,,,
Matheuristic,500,0.3,"RNDN500D0.3R2e-05P(75, 175)I2",,,,52.36298489570618,,6684064.0,12.39934515953064,39.96363973617554
ILP,500,0.3,"RNDN500D0.3R2e-05P(100, 200)I0",7994201.333333335,7994497.0,1.0,24.812350034713745,0.0036983773546367,,,
MILP,500,0.3,"RNDN500D0.3R2e-05P(100, 200)I0",7994201.333333333,7994248.0,1.0,18.534717082977295,0.0005837530517814,,,
Matheuristic,500,0.3,"RNDN500D0.3R2e-05P(100, 200)I0",,,,30.539509057998657,,8007343.0,18.593268156051636,11.94624090194702
ILP,500,0.3,"RNDN500D0.3R2e-05P(100, 200)I1",8003293.0,8003293.0,3.0,204.20243906974792,0.0,,,
MILP,500,0.3,"RNDN500D0.3R2e-05P(100, 200)I1",8003292.5,8003861.0,4.0,223.1593680381775,0.0071028220005319,,,
Matheuristic,500,0.3,"RNDN500D0.3R2e-05P(100, 200)I1",,,,81.72812414169312,,8015640.0,12.253246068954468,69.47487807273865
ILP,500,0.3,"RNDN500D0.3R2e-05P(100, 200)I2",8007173.0,8007173.0,1.0,29.33797812461853,0.0,,,
MILP,500,0.3,"RNDN500D0.3R2e-05P(100, 200)I2",8007173.0,8007173.0,1.0,13.119229793548584,0.0,,,
Matheuristic,500,0.3,"RNDN500D0.3R2e-05P(100, 200)I2",,,,34.367626905441284,,8020418.0,11.725928783416748,22.641698122024536
ILP,500,0.3,"RNDN500D0.3R3e-05P(25, 125)I0",6037843.0,6037843.0,1.0,151.08604192733765,0.0,,,
MILP,500,0.3,"RNDN500D0.3R3e-05P(25, 125)I0",6037843.0,6037843.0,1.0,53.95589900016785,0.0,,,
Matheuristic,500,0.3,"RNDN500D0.3R3e-05P(25, 125)I0",,,,55.03050637245178,,6011669.0,17.025233268737793,38.00527310371399
ILP,500,0.3,"RNDN500D0.3R3e-05P(25, 125)I1",6028596.0,6029118.0,5.0,319.07380390167236,0.0086579828094258,,,
MILP,500,0.3,"RNDN500D0.3R3e-05P(25, 125)I1",6028579.517857143,6029164.0,6.0,109.51972103118896,0.0096942485368995,,,
Matheuristic,500,0.3,"RNDN500D0.3R3e-05P(25, 125)I1",,,,21.831082105636597,,6005440.0,15.900326013565063,5.930756092071533
ILP,500,0.3,"RNDN500D0.3R3e-05P(25, 125)I2",6027493.333333333,6027617.0,5.0,174.58630084991455,0.0020516676269739,,,
MILP,500,0.3,"RNDN500D0.3R3e-05P(25, 125)I2",6027493.0,6027586.0,3.0,68.14193606376648,0.0015429062314498,,,
Matheuristic,500,0.3,"RNDN500D0.3R3e-05P(25, 125)I2",,,,30.42011594772339,,6003954.0,17.431100845336914,12.989015102386476
ILP,500,0.3,"RNDN500D0.3R3e-05P(50, 150)I0",8066429.444444436,8066444.0,5.0,347.6743128299713,0.0001804457523581,,,
MILP,500,0.3,"RNDN500D0.3R3e-05P(50, 150)I0",8066429.303030303,8067059.0,4.0,135.9085841178894,0.007805781136561,,,
Matheuristic,500,0.3,"RNDN500D0.3R3e-05P(50, 150)I0",,,,67.38126420974731,,8026128.0,16.436816215515137,50.94444799423218
ILP,500,0.3,"RNDN500D0.3R3e-05P(50, 150)I1",8056950.0,8056950.0,1.0,107.870600938797,0.0,,,
MILP,500,0.3,"RNDN500D0.3R3e-05P(50, 150)I1",8056950.0,8056950.0,1.0,47.17562389373779,0.0,,,
Matheuristic,500,0.3,"RNDN500D0.3R3e-05P(50, 150)I1",,,,21.822466611862183,,8019627.0,15.126893758773804,6.695572853088379
ILP,500,0.3,"RNDN500D0.3R3e-05P(50, 150)I2",8055396.0,8055758.0,5.0,150.99515414237976,0.0044936801726169,,,
MILP,500,0.3,"RNDN500D0.3R3e-05P(50, 150)I2",8055396.0,8055474.0,4.0,221.2048740386963,0.0009682856651265,,,
Matheuristic,500,0.3,"RNDN500D0.3R3e-05P(50, 150)I2",,,,50.8442587852478,,8009306.0,18.190160989761353,32.65409779548645
ILP,500,0.3,"RNDN500D0.3R3e-05P(75, 175)I0",10088306.9,10088481.0,3.0,264.34394907951355,0.0017257305633982,,,
MILP,500,0.3,"RNDN500D0.3R3e-05P(75, 175)I0",10088306.45,10089114.0,5.0,185.06338906288147,0.00800417162497,,,
Matheuristic,500,0.3,"RNDN500D0.3R3e-05P(75, 175)I0",,,,27.256054878234863,,10030455.0,16.18878984451294,11.067265033721924
ILP,500,0.3,"RNDN500D0.3R3e-05P(75, 175)I1",10074718.319999998,10074939.0,6.0,212.9442028999329,0.0021903854703394,,,
MILP,500,0.3,"RNDN500D0.3R3e-05P(75, 175)I1",10074686.06,10075315.0,2.0,57.692503929138184,0.0062423854737988,,,
Matheuristic,500,0.3,"RNDN500D0.3R3e-05P(75, 175)I1",,,,18.151121139526367,,10016403.0,15.852524995803831,2.298596143722534
ILP,500,0.3,"RNDN500D0.3R3e-05P(75, 175)I2",10085518.0,10085691.0,6.0,176.5063180923462,0.0017153014106817,,,
MILP,500,0.3,"RNDN500D0.3R3e-05P(75, 175)I2",10085518.0,10086201.0,3.0,84.82713603973389,0.0067716278904217,,,
Matheuristic,500,0.3,"RNDN500D0.3R3e-05P(75, 175)I2",,,,77.07595872879028,,10026387.0,15.836692810058594,61.23926591873169
ILP,500,0.3,"RNDN500D0.3R3e-05P(100, 200)I0",12090954.857142849,12091010.0,6.0,518.3176140785217,0.0004560649370987,,,
MILP,500,0.3,"RNDN500D0.3R3e-05P(100, 200)I0",12090954.357142856,12091330.0,3.0,154.99723601341248,0.0031067124720246,,,
Matheuristic,500,0.3,"RNDN500D0.3R3e-05P(100, 200)I0",,,,60.96650242805481,,12018254.0,15.52200436592102,45.44449806213379
ILP,500,0.3,"RNDN500D0.3R3e-05P(100, 200)I1",12093378.0,12093853.0,7.0,215.20513200759888,0.003927615128115,,,
MILP,500,0.3,"RNDN500D0.3R3e-05P(100, 200)I1",12093357.75,12093474.0,10.0,444.35718417167664,0.0009612622477213,,,
Matheuristic,500,0.3,"RNDN500D0.3R3e-05P(100, 200)I1",,,,72.00534009933472,,12025009.0,19.661347150802612,52.343992948532104
ILP,500,0.3,"RNDN500D0.3R3e-05P(100, 200)I2",12109714.000000002,12110221.0,6.0,274.8602080345154,0.0041865462240378,,,
MILP,500,0.3,"RNDN500D0.3R3e-05P(100, 200)I2",12109713.860465117,12110621.0,4.0,103.34080600738524,0.0074904460711238,,,
